Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7891cd39feac16a056e5aeaf582b6411bdad1368894cde4d48334b8099400921,2017-03,Essex Police,Essex Police,0.293549,51.489465,On or near GILBERT ROAD,E01015982,Thurrock 019A,Investigation complete; no suspect identified
cb8c905a07e1ab1e01f0f673d2c3617fde608540c6005546e827fd16bde995c6,2017-03,Essex Police,Essex Police,0.324402,51.474666,On or near Parking Area,E01015954,Thurrock 017D,Formal action is not in the public interest
edcd083e651166d3331a317241ce21159f178b4358c15ace46926b54d870106d,2017-03,Essex Police,Essex Police,0.717736,51.534325,On or near HERBERT GROVE,E01015852,Southend-on-Sea 015B,Formal action is not in the public interest
f1fa1f5e7ad7195912bd623b5052df78db14c2bc2f4b20d392e6b9617f51ddb7,2017-03,Essex Police,Essex Police,0.324402,51.474666,On or near Parking Area,E01015954,Thurrock 017D,Offender given a caution
fe1e21f9b3c8ce4ee501e0e1916c653a6f73bba4fc609c10468802060de066cf,2017-03,Essex Police,Essex Police,0.477654,51.577891,On or near NORWOOD END,E01021272,Basildon 012E,Formal action is not in the public interest
d1585fd2132e850caf33ba7eb0d17ace9080c0e48c2033111ada285142754eb8,2017-03,Essex Police,Essex Police,0.940890,51.887292,On or near CYRIL CHILD CLOSE,E01021700,Colchester 008E,Unable to prosecute suspect
4ccad0a2d9510738e8d3f07637a1c59fa1ddeccc5d9690705b8af81532227acb,2017-03,Essex Police,Essex Police,0.124229,51.785708,On or near Petrol Station,E01021848,Harlow 002E,Offender given penalty notice
aa095971e5da1d29f755d6a5519a202b1c166cd230363f2d9b851bcf91db3dcf,2017-03,Essex Police,Essex Police,0.325332,51.474261,On or near SHERFIELD ROAD,E01015954,Thurrock 017D,Offender given a caution
3d94a92c592afd76d4dc4fe83ff9488f3c164bf93b3761716848f2596f3a1baf,2017-03,Essex Police,Essex Police,0.577528,51.522624,On or near LITTLE GYPPS CLOSE,E01021488,Castle Point 010C,Suspect charged
dc035c3bf1ea707dd40a420935a06cad6ba9e6b56ffb38653deec8a4467912b6,2017-03,Essex Police,Essex Police,0.053305,51.643628,On or near OLD STATION ROAD,E01021781,Epping Forest 014B,Suspect charged
4b03cef5be78ea044d27b9425813a49636a2b90c894a1aec8e1ab2950d2ca108,2017-03,Essex Police,Essex Police,0.592722,51.776144,On or near SWAN CLOSE,E01021394,Braintree 018B,Unable to prosecute suspect
814c009e41e3a2774e64ae9a4eb5c0404d038a50931113ab99853e1c6b4d9926,2017-03,Essex Police,Essex Police,0.003636,51.686086,On or near JOYCE COURT,E01021818,Epping Forest 009C,Offender given a caution
00e06c9e53ba32d85f6a15ccbf3245a3318d2b39d3c7e9e5e800c5b473b75607,2017-03,Essex Police,Essex Police,1.042782,51.792044,On or near DUMONT AVENUE,E01022046,Tendring 011E,Suspect charged
aad61a90897c2b756a9bbbbe07f1abed166771fa3ae70bb97b8dae0d70521ec4,2017-03,Essex Police,Essex Police,0.704937,51.584760,On or near POLLARDS CLOSE,E01021955,Rochford 004D,Formal action is not in the public interest
f0038ac407daf6ea44855e3f5e0eec2614f64af1d7341e7713f454dcf1e3c42a,2017-03,Essex Police,Essex Police,0.364274,51.487134,On or near ORSETT HEATH CRESCENT,E01015937,Thurrock 012E,Unable to prosecute suspect
f0038ac407daf6ea44855e3f5e0eec2614f64af1d7341e7713f454dcf1e3c42a,2017-03,Essex Police,Essex Police,0.364274,51.487134,On or near ORSETT HEATH CRESCENT,E01015937,Thurrock 012E,Formal action is not in the public interest
74a4bd159f91f89b72a379dff1b4a5a525e02053a373a95d590799e2d0321c21,2017-03,Essex Police,Essex Police,0.609503,51.515792,On or near MARINE AVENUE,E01021490,Castle Point 012B,Formal action is not in the public interest
7ec702aade249e9dc1f0c410cde432932a0353a0d3b307e18a8659f4d6bac575,2017-03,Essex Police,Essex Police,0.442765,51.628958,On or near THE MOUNT,E01021242,Basildon 001C,Formal action is not in the public interest
0f147bdc189f0407ee94cd2544677f075715dcbafcb0b1e1822743d7b2b609e6,2017-03,Essex Police,Essex Police,0.771709,51.535921,On or near GOLDMER CLOSE,E01015916,Southend-on-Sea 017C,Local resolution
46071a3f726c9de502fe59d8874f5f0aad8455e7cde903c1d78ba85d688a60ea,2017-03,Essex Police,Essex Police,0.554532,51.891444,On or near EAGLE LANE,E01021357,Braintree 008B,Local resolution
b0dba0abf2a85bdedd3b174afca0af4767d9cd5e4531198d39a60b4309cec5e6,2017-03,Essex Police,Essex Police,0.552270,51.881035,On or near BOCKING END,E01021350,Braintree 009A,Unable to prosecute suspect
29eee200ce067bcd48d83674cf6b484a63d77b104c1c349cf56d1cab102e0f01,2017-03,Essex Police,Essex Police,0.948134,51.877838,On or near Park/Open Space,E01021736,Colchester 017A,Unable to prosecute suspect
8d2eb7e2768062270c80d4b68ca05e4c32d6941b34ca48d58a837ea84933fcf8,2017-03,Essex Police,Essex Police,0.256288,52.026692,On or near WHITESHOT WAY,E01022077,Uttlesford 001C,Formal action is not in the public interest
a6a7a28d437378998a1157f5b2f50c95176153569410e969dc3334fb7d3c7ce7,2017-03,Essex Police,Essex Police,0.431215,51.574546,On or near THE NAVE,E01021289,Basildon 016C,Unable to prosecute suspect
9cf5096b1f2f72009e1f09c549e2c730c18505739d7350c78224826548b52116,2017-03,Essex Police,Essex Police,0.910977,51.896931,On or near MEANDER MEWS,E01021647,Colchester 007B,Unable to prosecute suspect
50b6bf7a3038d9f388c2d322ff78b7f54c217e02822620e2b89092ef4409f892,2017-03,Essex Police,Essex Police,0.066872,51.656861,On or near RECTORY COURT,E01021786,Epping Forest 012A,Unable to prosecute suspect
3c0c13a9c5c63729a9834af9f6066441168c1245355c9d8a18ba1062cade6b33,2017-03,Essex Police,Essex Police,0.281698,51.489840,On or near Parking Area,E01016011,Thurrock 015B,Offender given a caution
3c0c13a9c5c63729a9834af9f6066441168c1245355c9d8a18ba1062cade6b33,2017-03,Essex Police,Essex Police,0.281698,51.489840,On or near Parking Area,E01016011,Thurrock 015B,Suspect charged
e224556cd20908140b67629ba79f04ceef9c58e82230b5c047b83ea9288e8f0c,2017-03,Essex Police,Essex Police,0.456512,51.570458,On or near Shopping Area,E01021318,Basildon 015C,Suspect charged
317cf5bf9f1251eb2281ec0cc2176d692a8b3521a669f96d229d8428687f87b6,2017-03,Essex Police,Essex Police,0.397253,51.509757,On or near Petrol Station,E01015979,Thurrock 004C,Unable to prosecute suspect
74888fae4d3ac86d512b08290cc57ebac0b077a26b2c11e9405d6816e64b4048,2017-03,Essex Police,Essex Police,0.511579,51.738256,On or near WEBB CLOSE,E01021545,Chelmsford 008B,Offender given a drugs possession warning
23fdcb5497cc819632e030c25bf9fe8a8607e14ca540c87aa8cb2bbd8e75532e,2017-03,Essex Police,Essex Police,0.456959,51.570727,On or near Shopping Area,E01021318,Basildon 015C,Formal action is not in the public interest
a39593d0cbff48a8613ebe07e8adf3c37b51e77be725c254eab0e4343b806343,2017-03,Essex Police,Essex Police,0.456959,51.570727,On or near Shopping Area,E01021318,Basildon 015C,Formal action is not in the public interest
9da5b12ee6d7741b6a97252e625062a700d572445f3670cb29b4af1b0155bcff,2017-03,Essex Police,Essex Police,0.711264,51.538980,On or near Parking Area,E01015854,Southend-on-Sea 015D,Suspect charged
0dc1cac13bb91f34a697f24731704acfd532c998e71d48f3127d1576db22271d,2017-03,Essex Police,Essex Police,0.349644,51.486115,On or near WOOD VIEW,E01015967,Thurrock 014B,Suspect charged
d83439befd803b697e4f35e72f327686a4fb7212444090a9aef02d690e9b1d32,2017-03,Essex Police,Essex Police,0.301232,51.477830,On or near LONDON ROAD,E01016015,Thurrock 015F,Unable to prosecute suspect
f306912388727a564a80055b26c932cfe22838231bd84f85a6163d67899e8783,2017-03,Essex Police,Essex Police,0.460775,51.569775,On or near Parking Area,E01021318,Basildon 015C,Suspect charged
0a5824051d2ffab3cd5debc5ccb6e940e7d29aeadf8f21c2a979574844cb0516,2017-03,Essex Police,Essex Police,0.080081,51.645684,On or near LADYFIELDS,E01021773,Epping Forest 013C,Unable to prosecute suspect
7d917725d603332db23c1c3fd382b1fda686257e30340abc382efa48a3c719bb,2017-03,Essex Police,Essex Police,0.278591,51.475503,On or near ESSEX ROAD,E01016012,Thurrock 015C,Unable to prosecute suspect
a7fb96c01af9466ec37ca9a6558e0a5823fe722a9471fd12a0b2852265c3b769,2017-03,Essex Police,Essex Police,0.592028,51.511665,On or near Parking Area,E01021500,Castle Point 012E,Unable to prosecute suspect
3546a5e377793841a120a6d2529ece60066771047d75b1ad9388340247f83345,2017-03,Essex Police,Essex Police,0.093027,51.753436,On or near Supermarket,E01021859,Harlow 010C,Unable to prosecute suspect
0dfe224d928095a20dce6bd966c72ecaa5dd92f7450f463fc5b6e7e277830ba0,2017-03,Essex Police,Essex Police,0.714605,51.541817,On or near PRITTLEWELL STREET,E01015895,Southend-on-Sea 010A,Suspect charged
e37c5aa5794d261b85938dcc21ad8944470caf0fc7d68422e84a4a53a8f775b7,2017-03,Essex Police,Essex Police,0.302264,51.618857,On or near Shopping Area,E01021436,Brentwood 007B,Local resolution
862b56e41c676fa2bfb292db10d19e0765cef0d48c2caa95b9b6a86add1489d7,2017-03,Essex Police,Essex Police,0.302207,51.620297,On or near HIGH STREET,E01021433,Brentwood 007A,Local resolution
1a6a4c2bbbd1aa5be606e1cb61f08c9f574c129c261a1b3a6b957b33e5195494,2017-03,Essex Police,Essex Police,0.424426,51.638403,On or near SPRINGFIELD ROAD,E01021250,Basildon 001D,Local resolution
1a6a4c2bbbd1aa5be606e1cb61f08c9f574c129c261a1b3a6b957b33e5195494,2017-03,Essex Police,Essex Police,0.424426,51.638403,On or near SPRINGFIELD ROAD,E01021250,Basildon 001D,Local resolution
1b7da9aff4fcc55a63084fd851f9d41cd1fc23061ad1e2eb20c9d8c120071949,2017-03,Essex Police,Essex Police,0.717425,51.540717,On or near Pedestrian Subway,E01015895,Southend-on-Sea 010A,Formal action is not in the public interest
1945c14f965bdf78363b052b11829df301a60074fd89f3668f714e5e26022915,2017-03,Essex Police,Essex Police,0.427463,51.567789,On or near BEESTON COURT,E01021286,Basildon 016A,Unable to prosecute suspect
2f474b71a6d6a7ae291bf2684ea3f6adb837d50d82f680d52f0c4a425c582788,2017-03,Essex Police,Essex Police,0.496752,51.573188,On or near CHALK END,E01021306,Basildon 013E,Unable to prosecute suspect
209efa6c530c6913217f33885c1253bf8f09645dc93e43a088e0b652fed3edd1,2017-03,Essex Police,Essex Police,0.362613,51.464738,On or near SOUTH VIEW AVENUE,E01016010,Thurrock 018H,Suspect charged
9e87c412289308cef93152abf909b6fd0836caa94e6da5df9baecad994cfa8fd,2017-03,Essex Police,Essex Police,0.362613,51.464738,On or near SOUTH VIEW AVENUE,E01016010,Thurrock 018H,Suspect charged
1bdaafe9f432f97379cf22de71df174209a5a2500e798ee0b17c89770bc0f9ce,2017-03,Essex Police,Essex Police,0.896245,51.888706,On or near HEAD STREET,E01021649,Colchester 007D,Suspect charged
e64e7b1c137e53723a6702b5df18fef16120ba2c3754218df88fae0ec2faf771,2017-03,Essex Police,Essex Police,-0.008518,51.686706,On or near GROVE COURT,E01021817,Epping Forest 008E,Local resolution
9d3559bea236d7833f01d71538bf40a6c8c0ebac0f490a266f25fd67e2b25575,2017-03,Essex Police,Essex Police,0.472257,51.733569,On or near Shopping Area,E01033141,Chelmsford 010G,Offender given penalty notice
b4348318a4df3e635b4eb61c9c21992757c5a7cc3af405fb36cdfdbf9f4606ad,2017-03,Essex Police,Essex Police,0.670841,51.727629,On or near GREENWAYS,E01021898,Maldon 005F,Local resolution
167433f6dc5b22bb8352ca2775fc86d3cc184bf3971c3ee47ebd1e803c413d6c,2017-03,Essex Police,Essex Police,0.550025,51.892702,On or near MULLINS ROAD,E01021354,Braintree 008A,Formal action is not in the public interest
899973b44348f75aea8fe8fc4e32574349073bbd1505c72d2013523105f70088,2017-03,Essex Police,Essex Police,1.148679,51.788768,On or near WEST AVENUE,E01022025,Tendring 016B,Offender given a caution
0e07d06ca20164df567ba5c41943ef04d9dc33a404dc251bf81f49119e2f5539,2017-03,Essex Police,Essex Police,0.053305,51.643628,On or near OLD STATION ROAD,E01021781,Epping Forest 014B,Local resolution
06793344e1487f304709b77fa76beb4804da459ab5045d0785140557e4023421,2017-03,Essex Police,Essex Police,0.588729,51.568334,On or near Sports/Recreation Area,E01021511,Castle Point 002C,Local resolution
ff5f706fede8aeedf7efeb9dd235fdf701a21211736857581f5de7976c1d0d7c,2017-03,Essex Police,Essex Police,1.152215,51.788718,On or near Shopping Area,E01022025,Tendring 016B,Offender given a caution
97221087cea237997200b01c18dbb69f56c4636ad74ced059dc85a7fb2fabcd8,2017-03,Essex Police,Essex Police,0.900058,51.890581,On or near EAST STOCKWELL STREET,E01021649,Colchester 007D,Local resolution
12b1dafbf829f9a95248c75bf18b597077a561d407bc7ecababfcc627ce428e5,2017-03,Essex Police,Essex Police,0.427331,51.571533,On or near MELLOW PURGESS CLOSE,E01021286,Basildon 016A,Unable to prosecute suspect
00bb364d43dab12121ff17309a9bbb0f493eb4422afffd1fb3741fc8197f1740,2017-03,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Local resolution
ebf5f4d5bc91329644634c0b298101a68241599324b232ad28a47f5580c7ea56,2017-03,Essex Police,Essex Police,1.285035,51.946303,On or near Ferry Terminal,E01021998,Tendring 001B,Unable to prosecute suspect
4e3c67e3a00288d9f5e170295fdb8a806cde7b10fc05035ba42bb2f1b2180ea1,2017-03,Essex Police,Essex Police,0.341638,51.491779,On or near Parking Area,E01015966,Thurrock 010D,Unable to prosecute suspect
d1778b0445b803d3ea3c36ba8aeb8743cd22f7a8487124b0cd6520f1cb528f59,2017-03,Essex Police,Essex Police,0.723844,51.533985,On or near SOUTHCHURCH AVENUE,E01015842,Southend-on-Sea 014D,Formal action is not in the public interest
6b89bc6ac4348f24bc11be405be8abc6a274e66a60ef8f306c82b9b3bc292ce5,2017-03,Essex Police,Essex Police,0.080234,51.650286,On or near PALEY GARDENS,E01021776,Epping Forest 011C,Unable to prosecute suspect
62580a95abf86bb0f0449ac6e5e0e49166bd1ae5bb486782de542d55c92dae19,2017-03,Essex Police,Essex Police,1.131556,51.791771,On or near WALNUT WAY,E01022032,Tendring 015E,Local resolution
0697e60dbf901cf3d273890153e96522c5c6535ab3352c445ad550e1309ac087,2017-03,Essex Police,Essex Police,0.505657,51.565066,On or near HIGH ROAD,E01021316,Basildon 018D,Unable to prosecute suspect
75228c0167dc2a81a720853406ac07496e65300a1374e3adf088f7e1830e37b0,2017-03,Essex Police,Essex Police,0.405569,51.622361,On or near HEATH CLOSE,E01021255,Basildon 004C,Local resolution
aaabf789f2cbc48334a022b91d246473b59cf504a05b0db1208791ad8e099f4a,2017-03,Essex Police,Essex Police,0.422742,51.573175,On or near Parking Area,E01021290,Basildon 016D,Unable to prosecute suspect
7b41188baa253bb2572d56f91194623bace0c4928c1cc6050c3bb6f95a18f887,2017-03,Essex Police,Essex Police,0.696089,51.558451,On or near ROCHFORD ROAD,E01015859,Southend-on-Sea 004C,Local resolution
cf774a96f5f32f59b8ab08755613bc9fa72fc004fd5625727fb8f231d76c3e76,2017-03,Essex Police,Essex Police,0.108071,51.697207,On or near Supermarket,E01021762,Epping Forest 005C,Unable to prosecute suspect
d2a03bfb283ff4ddd3340af0d3e8303b7ad5de0ae6fcdc1861cf69da934df4d7,2017-03,Essex Police,Essex Police,0.722334,51.542501,On or near WIMBORNE ROAD,E01015844,Southend-on-Sea 014F,Local resolution
9f1b2e5a4a0e0a37ab63712c0fc95f5dd944914f4a584013307e38cff403ef45,2017-03,Essex Police,Essex Police,0.677686,51.570843,On or near Petrol Station,E01021954,Rochford 007D,Suspect charged
91253afb7c6135e093e3594e5dde42a79c4b1359c78187a20fc08cfcb9039f37,2017-03,Essex Police,Essex Police,0.281531,51.509871,On or near DERRY AVENUE,E01015972,Thurrock 006C,Formal action is not in the public interest
5d3114048471814adb3856371a32a87d5a5d485a5b356437909d8a2ae64df883,2017-03,Essex Police,Essex Police,0.488474,51.744548,On or near THE LAWNS,E01021622,Chelmsford 007C,Formal action is not in the public interest
7b35040aff30341701c4c5628cb99db44e8a69c40c7f94633f812953b3700f70,2017-03,Essex Police,Essex Police,0.328361,51.474075,On or near EXMOUTH ROAD,E01015954,Thurrock 017D,Formal action is not in the public interest
1a261c26ca04c0f11caf43599970773cabf48278c5b6c61a680481fda3078277,2017-03,Essex Police,Essex Police,0.498588,51.568517,On or near CHEVERS PAWEN,E01021317,Basildon 018E,Formal action is not in the public interest
b7f5542be2535e4518296eee8e55ee6441ebe27a648c1dabb6c658bc5fd11bf2,2017-03,Essex Police,Essex Police,0.599356,51.776789,On or near ASH CLOSE,E01021395,Braintree 018C,Unable to prosecute suspect
6dc44eb81309fa0b605f376433214b70f80a74d6f2b755c1bef4191645377e4f,2017-03,Essex Police,Essex Police,0.921917,51.913172,On or near TONY WEBB CLOSE,E01021669,Colchester 002B,Suspect charged
0aa1ad6d86532eb1973851683b2ecaa4b35b7bee0fdc54437430f7ecc5a2fb44,2017-03,Essex Police,Essex Police,0.653197,51.601114,On or near MAIN ROAD,E01021937,Rochford 003E,Formal action is not in the public interest
02a532494f36418e3179d801ee8f48e10d77f43b68735a3395ddc0293a805db3,2017-03,Essex Police,Essex Police,0.298562,51.605350,On or near CHINDITS LANE,E01021472,Brentwood 008C,Formal action is not in the public interest
11318db62371182f6cee35d6971311afebedd88d864eb9cb365f57eec0ba2783,2017-03,Essex Police,Essex Police,0.632469,51.814381,On or near UPPER ACRES,E01021418,Braintree 015C,Formal action is not in the public interest
e20e4f61e389ded94a2d35731fc6a15ba78b4a37c961bab41ebc46c700f34df5,2017-03,Essex Police,Essex Police,0.458555,51.727678,On or near ROOKES CRESCENT,E01033139,Chelmsford 009G,Formal action is not in the public interest
f754b9efb09d2823f276bf8caff485bc650f650bbea9a716fb138d9c8417ff65,2017-03,Essex Police,Essex Police,0.715320,51.534677,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Suspect charged
8601659d9e808feb6ef9612e5700ec22f9bb77767f6f3d5ba6aaf49329cbb758,2017-03,Essex Police,Essex Police,0.731073,51.540319,On or near Parking Area,E01015839,Southend-on-Sea 014A,Offender given a drugs possession warning
785350136596311fd70a286b1aa4e420d1f42f484459f13766a1ec4f32e693b9,2017-03,Essex Police,Essex Police,0.731073,51.540319,On or near Parking Area,E01015839,Southend-on-Sea 014A,Offender given a drugs possession warning
6718b5e774685fe4c88282c5381cddded28d91706cb9e9fb87e3dd639f56988b,2017-03,Essex Police,Essex Police,0.607005,51.764119,On or near PRIORY FARM ROAD,E01021396,Braintree 018D,Suspect charged
4061a0a935f0d330329fae79936a1ae58738d8311d9794426fd86d70f38e8009,2017-03,Essex Police,Essex Police,0.371105,51.488300,On or near DEFOE PARADE,E01015936,Thurrock 012D,Suspect charged
7b448b14f90605b824dd0fffeaee949c07764d6aba04688481cd73be4f09009d,2017-03,Essex Police,Essex Police,0.199945,51.907476,On or near COLTSFIELD,E01022083,Uttlesford 005C,Formal action is not in the public interest
cb417a5dbda57d5a57aa28c5c06d1e460ead7d55a5fa2c053736b906e12be749,2017-03,Essex Police,Essex Police,0.081925,51.742645,On or near Sports/Recreation Area,E01021867,Harlow 011E,Offender given a drugs possession warning
3e2e49a0d7a16c72532c3f936fce88c3f10e7cd8cd6b4279a7f1134cb4b5eff7,2017-03,Essex Police,Essex Police,0.018179,51.687150,On or near BRICKENDEN COURT,E01021807,Epping Forest 008A,Formal action is not in the public interest
0a50f7992ea882f30380cb60e9cae7ed11b98700edbadf2114a2acbef5e88ed2,2017-03,Essex Police,Essex Police,0.475608,51.727832,On or near MANOR ROAD,E01021579,Chelmsford 012C,Suspect charged
55a7b18303bc0759facf3c398167d138b4189c28017bbc6cb0d405448b864539,2017-03,Essex Police,Essex Police,0.705140,51.545642,On or near HARCOURT AVENUE,E01015899,Southend-on-Sea 010E,Formal action is not in the public interest
029e31efd95e48133b33ffe1db627a9155aca9d833c09057c5d7b76688d49598,2017-03,Essex Police,Essex Police,0.123237,51.759018,On or near SPENCERS CROFT,E01021821,Harlow 008A,Formal action is not in the public interest
1a9a0c5c04f10ee65f4d00a330a2b3e19dd3d101be5c6fa43952810e18542d87,2017-03,Essex Police,Essex Police,0.318291,51.693470,On or near JERICHO PLACE,E01021469,Brentwood 001E,Formal action is not in the public interest
293057b5efda224b611ef1e6dc27f0c2dcc3c4b3d5cb61ef61bfb1e963eb6144,2017-03,Essex Police,Essex Police,0.835563,51.883386,On or near TOLLGATE ROAD,E01021654,Colchester 010A,Suspect charged
3a44276173077e147aa0b10eef7070cf3b8caddaddc6c3a0cf87c443d4956d70,2017-03,Essex Police,Essex Police,0.924162,51.892449,On or near ARNSTONES CLOSE,E01021704,Colchester 022F,Unable to prosecute suspect
3630969fedfc1fda5dd35d5208e5bdc1d968b4879bb93ddbfee2c8687d7b1a0e,2017-03,Essex Police,Essex Police,0.561343,51.850711,On or near CONSTABLE WAY,E01021347,Braintree 013A,Unable to prosecute suspect
